jstime,valence,arousal,video
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,4.999,0
8,5,4.996,0
8,5,4.996,0
8,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
9,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
10,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
11,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
12,5,4.996,0
13,5,4.996,0
13,5,4.996,0
13,5,4.996,0
13,5,4.996,0
13,5,4.996,0
13,5,4.994,0
13,5,4.986,0
13,5,4.979,0
13,5,4.968,0
13,5,4.955,0
13,5,4.933,0
13,5,4.923,0
13,5,4.91,0
13,5,4.897,0
13,5,4.885,0
13,5,4.881,0
13,5,4.879,0
13,5,4.874,0
13,5,4.865,0
13,5,4.865,0
14,5,4.865,0
14,5,4.865,0
14,5,4.865,0
14,5,4.865,0
14,5,4.865,0
14,5,4.865,0
14,5,4.865,0
14,5,4.86,0
14,5,4.845,0
14,5,4.838,0
14,5,4.816,0
14,5,4.795,0
14,5,4.794,0
14,5,4.779,0
14,5,4.74,0
14,4.999,4.718,0
14,4.998,4.699,0
14,4.998,4.694,0
14,4.998,4.686,0
14,4.998,4.677,0
15,4.998,4.675,0
15,4.998,4.673,0
15,4.998,4.67,0
15,4.998,4.665,0
15,4.998,4.657,0
15,4.998,4.655,0
15,5,4.653,0
15,5.001,4.649,0
15,5.004,4.643,0
15,5.006,4.634,0
15,5.006,4.63,0
15,5.009,4.628,0
15,5.012,4.62,0
15,5.014,4.616,0
15,5.014,4.612,0
15,5.016,4.605,0
15,5.018,4.6,0
15,5.023,4.595,0
15,5.026,4.587,0
15,5.026,4.583,0
16,5.029,4.577,0
16,5.03,4.562,0
16,5.032,4.555,0
16,5.034,4.548,0
16,5.034,4.536,0
16,5.035,4.528,0
16,5.036,4.528,0
16,5.037,4.525,0
16,5.039,4.52,0
16,5.039,4.515,0
16,5.04,4.51,0
16,5.042,4.502,0
16,5.042,4.496,0
16,5.042,4.49,0
16,5.044,4.488,0
16,5.049,4.486,0
16,5.049,4.484,0
16,5.049,4.482,0
16,5.049,4.482,0
16,5.049,4.482,0
17,5.049,4.482,0
17,5.051,4.482,0
17,5.051,4.482,0
17,5.051,4.482,0
17,5.052,4.482,0
17,5.052,4.482,0
17,5.052,4.482,0
17,5.052,4.482,0
17,5.053,4.482,0
17,5.054,4.48,0
17,5.054,4.478,0
17,5.054,4.472,0
17,5.054,4.469,0
17,5.055,4.466,0
17,5.055,4.458,0
17,5.056,4.45,0
17,5.056,4.444,0
17,5.058,4.436,0
17,5.059,4.428,0
17,5.061,4.423,0
18,5.063,4.414,0
18,5.064,4.412,0
18,5.064,4.404,0
18,5.064,4.401,0
18,5.064,4.397,0
18,5.064,4.391,0
18,5.064,4.384,0
18,5.064,4.382,0
18,5.064,4.379,0
18,5.064,4.375,0
18,5.064,4.368,0
18,5.064,4.362,0
18,5.064,4.358,0
18,5.064,4.355,0
18,5.064,4.35,0
18,5.064,4.349,0
18,5.064,4.343,0
18,5.064,4.335,0
18,5.064,4.329,0
18,5.064,4.326,0
19,5.064,4.321,0
19,5.064,4.315,0
19,5.064,4.312,0
19,5.064,4.309,0
19,5.064,4.309,0
19,5.064,4.305,0
19,5.064,4.298,0
19,5.064,4.29,0
19,5.064,4.284,0
19,5.064,4.281,0
19,5.064,4.278,0
19,5.064,4.274,0
19,5.064,4.274,0
19,5.064,4.273,0
19,5.064,4.27,0
19,5.064,4.269,0
19,5.064,4.269,0
19,5.064,4.269,0
19,5.064,4.269,0
19,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.269,0
20,5.064,4.268,0
20,5.064,4.265,0
20,5.064,4.264,0
20,5.064,4.261,0
20,5.064,4.254,0
20,5.064,4.244,0
20,5.064,4.238,0
20,5.064,4.225,0
20,5.064,4.212,0
21,5.064,4.197,0
21,5.064,4.185,0
21,5.064,4.184,0
21,5.064,4.181,0
21,5.064,4.179,0
21,5.064,4.178,0
21,5.064,4.178,0
21,5.064,4.178,0
21,5.064,4.178,0
21,5.064,4.178,0
21,5.064,4.177,0
21,5.064,4.175,0
21,5.064,4.175,0
21,5.064,4.175,0
21,5.064,4.175,0
21,5.064,4.175,0
21,5.064,4.175,0
21,5.064,4.175,0
21,5.064,4.175,0
21,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
22,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
23,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
24,5.064,4.175,0
25,5.065,4.173,0
25,5.07,4.168,0
25,5.081,4.164,0
25,5.088,4.157,0
25,5.088,4.154,0
25,5.09,4.152,0
25,5.096,4.15,0
25,5.1,4.142,0
25,5.108,4.139,0
25,5.111,4.135,0
25,5.114,4.134,0
25,5.116,4.132,0
25,5.116,4.132,0
25,5.116,4.132,0
25,5.116,4.131,0
25,5.116,4.129,0
25,5.116,4.127,0
25,5.116,4.127,0
25,5.116,4.127,0
25,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.127,0
26,5.116,4.126,0
26,5.116,4.126,0
26,5.116,4.126,0
26,5.116,4.124,0
26,5.116,4.122,0
26,5.116,4.121,0
26,5.116,4.121,0
26,5.116,4.121,0
26,5.116,4.121,0
26,5.116,4.121,0
26,5.116,4.12,0
27,5.116,4.12,0
27,5.116,4.12,0
27,5.116,4.119,0
27,5.116,4.117,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.115,0
27,5.116,4.114,0
27,5.116,4.114,0
27,5.116,4.114,0
27,5.116,4.114,0
27,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.114,0
28,5.116,4.113,0
28,5.116,4.112,0
28,5.116,4.111,0
28,5.116,4.106,0
28,5.116,4.101,0
28,5.116,4.097,0
28,5.116,4.091,0
28,5.116,4.088,0
28,5.116,4.083,0
29,5.116,4.082,0
29,5.116,4.08,0
29,5.116,4.078,0
29,5.116,4.078,0
29,5.116,4.078,0
29,5.116,4.077,0
29,5.116,4.077,0
29,5.116,4.076,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
29,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.074,0
30,5.116,4.077,0
30,5.116,4.083,0
30,5.116,4.09,0
30,5.116,4.091,0
30,5.116,4.092,0
30,5.116,4.093,0
30,5.116,4.095,0
31,5.116,4.099,0
31,5.116,4.099,0
31,5.116,4.099,0
31,5.116,4.101,0
31,5.116,4.101,0
31,5.116,4.101,0
31,5.117,4.101,0
31,5.118,4.103,0
31,5.121,4.104,0
31,5.124,4.105,0
31,5.124,4.105,0
31,5.125,4.106,0
31,5.13,4.108,0
31,5.13,4.108,0
31,5.13,4.108,0
31,5.131,4.11,0
31,5.133,4.111,0
31,5.134,4.114,0
31,5.136,4.119,0
31,5.136,4.119,0
32,5.136,4.119,0
32,5.136,4.121,0
32,5.136,4.121,0
32,5.136,4.121,0
32,5.136,4.121,0
32,5.136,4.121,0
32,5.136,4.121,0
32,5.136,4.121,0
32,5.136,4.122,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
32,5.136,4.123,0
33,5.136,4.123,0
33,5.136,4.124,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.136,4.127,0
33,5.137,4.127,0
33,5.14,4.127,0
33,5.142,4.127,0
33,5.146,4.127,0
33,5.149,4.127,0
33,5.153,4.127,0
33,5.157,4.127,0
33,5.159,4.127,0
34,5.164,4.127,0
34,5.17,4.127,0
34,5.172,4.127,0
34,5.174,4.127,0
34,5.175,4.127,0
34,5.178,4.127,0
34,5.179,4.127,0
34,5.182,4.127,0
34,5.184,4.127,0
34,5.189,4.127,0
34,5.189,4.127,0
34,5.189,4.127,0
34,5.192,4.127,0
34,5.195,4.127,0
34,5.2,4.127,0
34,5.205,4.127,0
34,5.206,4.127,0
34,5.21,4.127,0
34,5.211,4.127,0
34,5.214,4.127,0
35,5.214,4.127,0
35,5.214,4.127,0
35,5.214,4.127,0
35,5.216,4.127,0
35,5.216,4.127,0
35,5.216,4.127,0
35,5.217,4.127,0
35,5.217,4.127,0
35,5.218,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
35,5.22,4.127,0
36,5.22,4.127,0
36,5.221,4.127,0
36,5.221,4.127,0
36,5.221,4.127,0
36,5.222,4.127,0
36,5.224,4.127,0
36,5.224,4.127,0
36,5.224,4.127,0
36,5.224,4.127,0
36,5.224,4.127,0
36,5.224,4.127,0
36,5.224,4.127,0
36,5.224,4.127,0
36,5.225,4.127,0
36,5.225,4.127,0
36,5.225,4.127,0
36,5.225,4.127,0
36,5.228,4.127,0
36,5.228,4.127,0
36,5.228,4.127,0
37,5.228,4.127,0
37,5.23,4.126,0
37,5.231,4.126,0
37,5.231,4.126,0
37,5.231,4.126,0
37,5.232,4.126,0
37,5.233,4.126,0
37,5.233,4.126,0
37,5.233,4.126,0
37,5.233,4.126,0
37,5.233,4.126,0
37,5.233,4.126,0
37,5.233,4.125,0
37,5.233,4.123,0
37,5.235,4.123,0
37,5.235,4.122,0
37,5.235,4.121,0
37,5.235,4.121,0
37,5.235,4.119,0
37,5.235,4.118,0
38,5.235,4.118,0
38,5.235,4.118,0
38,5.235,4.118,0
38,5.235,4.118,0
38,5.235,4.118,0
38,5.235,4.118,0
38,5.235,4.118,0
38,5.235,4.117,0
38,5.235,4.116,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
38,5.235,4.113,0
39,5.235,4.113,0
39,5.235,4.113,0
39,5.235,4.111,0
39,5.235,4.111,0
39,5.235,4.11,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
39,5.235,4.107,0
40,5.235,4.107,0
40,5.235,4.106,0
40,5.235,4.106,0
40,5.235,4.105,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
40,5.235,4.101,0
41,5.235,4.101,0
41,5.235,4.101,0
41,5.235,4.101,0
41,5.235,4.101,0
41,5.235,4.101,0
41,5.235,4.101,0
41,5.237,4.101,0
41,5.237,4.101,0
41,5.237,4.101,0
41,5.239,4.101,0
41,5.24,4.101,0
41,5.241,4.101,0
41,5.241,4.101,0
41,5.241,4.101,0
41,5.242,4.101,0
41,5.243,4.101,0
41,5.243,4.101,0
41,5.243,4.101,0
41,5.243,4.101,0
41,5.244,4.1,0
42,5.245,4.094,0
42,5.247,4.087,0
42,5.251,4.074,0
42,5.252,4.063,0
42,5.254,4.056,0
42,5.256,4.053,0
42,5.259,4.052,0
42,5.26,4.05,0
42,5.262,4.045,0
42,5.263,4.045,0
42,5.264,4.044,0
42,5.265,4.042,0
42,5.265,4.042,0
42,5.266,4.038,0
42,5.269,4.032,0
42,5.269,4.027,0
42,5.269,4.022,0
42,5.269,4.019,0
42,5.269,4.015,0
42,5.269,4.01,0
43,5.27,4.009,0
43,5.271,4.009,0
43,5.271,4.008,0
43,5.273,4.002,0
43,5.278,3.996,0
43,5.278,3.996,0
43,5.278,3.996,0
43,5.278,3.995,0
43,5.278,3.991,0
43,5.278,3.987,0
43,5.278,3.979,0
43,5.278,3.971,0
43,5.278,3.962,0
43,5.278,3.956,0
43,5.278,3.946,0
43,5.278,3.937,0
43,5.278,3.924,0
43,5.278,3.913,0
43,5.278,3.899,0
43,5.278,3.899,0
44,5.278,3.898,0
44,5.278,3.893,0
44,5.278,3.884,0
44,5.278,3.883,0
44,5.278,3.878,0
44,5.278,3.877,0
44,5.278,3.877,0
44,5.278,3.877,0
44,5.278,3.876,0
44,5.278,3.874,0
44,5.278,3.873,0
44,5.278,3.869,0
44,5.278,3.869,0
44,5.278,3.867,0
44,5.278,3.862,0
44,5.278,3.857,0
44,5.278,3.851,0
44,5.278,3.844,0
44,5.278,3.84,0
44,5.278,3.84,0
45,5.278,3.837,0
45,5.278,3.836,0
45,5.278,3.83,0
45,5.278,3.828,0
45,5.278,3.828,0
45,5.278,3.826,0
45,5.278,3.823,0
45,5.278,3.823,0
45,5.278,3.823,0
45,5.278,3.823,0
45,5.278,3.823,0
45,5.279,3.823,0
45,5.281,3.823,0
45,5.284,3.823,0
45,5.286,3.823,0
45,5.288,3.823,0
45,5.291,3.823,0
45,5.293,3.823,0
45,5.295,3.828,0
45,5.297,3.829,0
46,5.299,3.833,0
46,5.301,3.836,0
46,5.303,3.836,0
46,5.304,3.838,0
46,5.305,3.842,0
46,5.309,3.853,0
46,5.314,3.862,0
46,5.317,3.864,0
46,5.319,3.871,0
46,5.322,3.874,0
46,5.325,3.884,0
46,5.333,3.889,0
46,5.336,3.892,0
46,5.338,3.901,0
46,5.344,3.907,0
46,5.355,3.909,0
46,5.357,3.912,0
46,5.365,3.918,0
46,5.372,3.93,0
46,5.377,3.931,0
47,5.382,3.931,0
47,5.389,3.932,0
47,5.397,3.935,0
47,5.407,3.938,0
47,5.431,3.948,0
47,5.459,3.963,0
47,5.491,3.98,0
47,5.516,3.993,0
47,5.521,3.995,0
47,5.521,4.002,0
47,5.523,4.011,0
47,5.529,4.017,0
47,5.535,4.028,0
47,5.54,4.032,0
47,5.54,4.036,0
47,5.54,4.036,0
47,5.54,4.037,0
47,5.54,4.037,0
47,5.54,4.037,0
47,5.54,4.037,0
48,5.54,4.038,0
48,5.54,4.043,0
48,5.54,4.049,0
48,5.54,4.053,0
48,5.54,4.061,0
48,5.542,4.064,0
48,5.546,4.066,0
48,5.546,4.071,0
48,5.546,4.076,0
48,5.547,4.084,0
48,5.548,4.095,0
48,5.554,4.104,0
48,5.554,4.108,0
48,5.556,4.124,0
48,5.562,4.138,0
48,5.564,4.143,0
48,5.565,4.15,0
48,5.566,4.158,0
48,5.567,4.164,0
48,5.567,4.164,0
49,5.567,4.164,0
49,5.567,4.164,0
49,5.567,4.164,0
49,5.568,4.166,0
49,5.568,4.167,0
49,5.569,4.167,0
49,5.57,4.167,0
49,5.571,4.168,0
49,5.571,4.171,0
49,5.571,4.172,0
49,5.571,4.175,0
49,5.571,4.175,0
49,5.571,4.175,0
