jstime,valence,arousal,video
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
0,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
1,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
2,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.777,0
3,5,4.774,0
3,5.005,4.767,0
4,5.022,4.767,0
4,5.045,4.764,0
4,5.066,4.754,0
4,5.079,4.747,0
4,5.096,4.743,0
4,5.119,4.743,0
4,5.136,4.743,0
4,5.148,4.743,0
4,5.168,4.743,0
4,5.184,4.743,0
4,5.189,4.743,0
4,5.206,4.743,0
4,5.237,4.743,0
4,5.272,4.731,0
4,5.296,4.709,0
4,5.314,4.718,0
4,5.327,4.732,0
4,5.349,4.734,0
4,5.394,4.735,0
4,5.466,4.736,0
5,5.567,4.736,0
5,5.695,4.736,0
5,5.836,4.736,0
5,5.943,4.736,0
5,6.006,4.736,0
5,6.03,4.736,0
5,6.033,4.736,0
5,6.033,4.736,0
5,6.035,4.736,0
5,6.042,4.738,0
5,6.065,4.745,0
5,6.104,4.754,0
5,6.148,4.757,0
5,6.196,4.757,0
5,6.239,4.757,0
5,6.282,4.757,0
5,6.31,4.757,0
5,6.341,4.757,0
5,6.368,4.757,0
5,6.392,4.757,0
6,6.428,4.757,0
6,6.491,4.757,0
6,6.561,4.757,0
6,6.613,4.757,0
6,6.646,4.757,0
6,6.675,4.756,0
6,6.716,4.752,0
6,6.778,4.749,0
6,6.839,4.746,0
6,6.987,4.745,0
6,7.084,4.743,0
6,7.21,4.737,0
6,7.336,4.731,0
6,7.567,4.717,0
6,7.668,4.706,0
6,7.805,4.699,0
6,7.867,4.695,0
6,7.882,4.695,0
6,7.887,4.695,0
6,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
7,7.887,4.695,0
