jstime,valence,arousal,video
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,4.999,0
7,5,4.996,0
7,5,4.991,0
7,5,4.983,0
7,5,4.98,0
7,5,4.975,0
7,5,4.975,0
7,5,4.975,0
7,5,4.975,0
7,5,4.975,0
7,5,4.975,0
7,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
8,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
9,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
10,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
11,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.975,0
12,5,4.972,0
12,5,4.961,0
12,5,4.951,0
12,5,4.943,0
12,5,4.932,0
12,5,4.927,0
13,5,4.926,0
13,5,4.923,0
13,5,4.92,0
13,5,4.92,0
13,5,4.918,0
13,5,4.914,0
13,5,4.913,0
13,5,4.906,0
13,5,4.895,0
13,5,4.889,0
13,5,4.874,0
13,5,4.858,0
13,5,4.851,0
13,5,4.844,0
13,5,4.839,0
13,5,4.837,0
13,5,4.834,0
13,5,4.834,0
13,5,4.834,0
13,5,4.834,0
14,5,4.834,0
14,5,4.834,0
14,5,4.834,0
14,5,4.834,0
14,5,4.831,0
14,5,4.827,0
14,5,4.827,0
14,5,4.827,0
14,5,4.827,0
14,5,4.827,0
14,5,4.827,0
14,5,4.827,0
14,5,4.824,0
14,5,4.82,0
14,5,4.819,0
14,5,4.819,0
14,5,4.81,0
14,5,4.797,0
14,5,4.793,0
14,5,4.786,0
15,5,4.786,0
15,5,4.786,0
15,5,4.786,0
15,5,4.786,0
15,5,4.786,0
15,5,4.786,0
15,5,4.786,0
15,5,4.779,0
15,5,4.762,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
15,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
16,5,4.754,0
17,5,4.754,0
17,5,4.754,0
17,5,4.754,0
17,5,4.754,0
17,5,4.754,0
17,5,4.754,0
17,5,4.75,0
17,5,4.744,0
17,5,4.744,0
17,5,4.744,0
17,5,4.744,0
17,5,4.744,0
17,5,4.744,0
17,5,4.744,0
17,5,4.739,0
17,5,4.731,0
17,5,4.731,0
17,5,4.731,0
17,5,4.729,0
17,5,4.726,0
18,5,4.722,0
18,5,4.715,0
18,5.018,4.712,0
18,5.046,4.705,0
18,5.046,4.699,0
18,5.046,4.697,0
18,5.046,4.696,0
18,5.047,4.694,0
18,5.048,4.692,0
18,5.049,4.691,0
18,5.05,4.69,0
18,5.05,4.689,0
18,5.05,4.687,0
18,5.05,4.683,0
18,5.051,4.679,0
18,5.053,4.676,0
18,5.054,4.672,0
18,5.054,4.666,0
18,5.056,4.662,0
18,5.058,4.662,0
19,5.061,4.661,0
19,5.061,4.652,0
19,5.061,4.643,0
19,5.061,4.642,0
19,5.062,4.639,0
19,5.065,4.634,0
19,5.065,4.628,0
19,5.065,4.625,0
19,5.067,4.622,0
19,5.071,4.617,0
19,5.071,4.613,0
19,5.071,4.606,0
19,5.071,4.604,0
19,5.072,4.604,0
19,5.074,4.603,0
19,5.074,4.601,0
19,5.074,4.596,0
19,5.074,4.59,0
19,5.074,4.587,0
19,5.074,4.582,0
20,5.075,4.579,0
20,5.076,4.57,0
20,5.076,4.561,0
20,5.077,4.557,0
20,5.079,4.554,0
20,5.081,4.549,0
20,5.082,4.545,0
20,5.085,4.542,0
20,5.085,4.538,0
20,5.085,4.532,0
20,5.087,4.526,0
20,5.089,4.523,0
20,5.089,4.52,0
20,5.09,4.52,0
20,5.091,4.519,0
20,5.091,4.518,0
20,5.091,4.518,0
20,5.091,4.518,0
20,5.092,4.518,0
20,5.094,4.518,0
21,5.094,4.518,0
21,5.094,4.517,0
21,5.094,4.517,0
21,5.094,4.517,0
21,5.094,4.517,0
21,5.094,4.516,0
21,5.094,4.514,0
21,5.094,4.512,0
21,5.094,4.507,0
21,5.095,4.5,0
21,5.097,4.499,0
21,5.097,4.497,0
21,5.097,4.492,0
21,5.098,4.489,0
21,5.098,4.488,0
21,5.1,4.486,0
21,5.1,4.481,0
21,5.101,4.476,0
21,5.102,4.471,0
21,5.103,4.468,0
22,5.107,4.465,0
22,5.11,4.462,0
22,5.11,4.458,0
22,5.11,4.454,0
22,5.11,4.453,0
22,5.11,4.45,0
22,5.11,4.446,0
22,5.11,4.444,0
22,5.11,4.439,0
22,5.111,4.436,0
22,5.113,4.433,0
22,5.113,4.43,0
22,5.113,4.424,0
22,5.114,4.419,0
22,5.116,4.408,0
22,5.118,4.406,0
22,5.122,4.402,0
22,5.122,4.397,0
22,5.122,4.395,0
22,5.124,4.389,0
23,5.126,4.384,0
23,5.126,4.384,0
23,5.127,4.384,0
23,5.128,4.384,0
23,5.129,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.13,4.384,0
23,5.131,4.384,0
23,5.131,4.384,0
23,5.133,4.384,0
23,5.135,4.384,0
23,5.135,4.384,0
23,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
24,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.384,0
25,5.135,4.383,0
25,5.135,4.38,0
25,5.135,4.375,0
25,5.135,4.372,0
25,5.135,4.372,0
25,5.135,4.37,0
26,5.135,4.367,0
26,5.135,4.366,0
26,5.135,4.366,0
26,5.135,4.364,0
26,5.135,4.364,0
26,5.135,4.363,0
26,5.135,4.362,0
26,5.135,4.359,0
26,5.135,4.356,0
26,5.135,4.355,0
26,5.135,4.353,0
26,5.135,4.35,0
26,5.135,4.348,0
26,5.135,4.344,0
26,5.135,4.342,0
26,5.135,4.342,0
26,5.135,4.34,0
26,5.135,4.335,0
26,5.135,4.33,0
26,5.135,4.326,0
27,5.135,4.326,0
27,5.135,4.325,0
27,5.135,4.324,0
27,5.135,4.32,0
27,5.136,4.316,0
27,5.137,4.313,0
27,5.137,4.308,0
27,5.137,4.299,0
27,5.137,4.296,0
27,5.137,4.294,0
27,5.137,4.29,0
27,5.137,4.288,0
27,5.137,4.285,0
27,5.137,4.282,0
27,5.137,4.282,0
27,5.137,4.281,0
27,5.137,4.281,0
27,5.137,4.281,0
27,5.138,4.281,0
27,5.14,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.142,4.281,0
28,5.144,4.281,0
28,5.146,4.281,0
28,5.146,4.281,0
28,5.146,4.281,0
28,5.146,4.281,0
28,5.146,4.281,0
28,5.147,4.281,0
28,5.148,4.281,0
28,5.148,4.281,0
28,5.148,4.281,0
28,5.148,4.281,0
29,5.148,4.281,0
29,5.148,4.281,0
29,5.148,4.281,0
29,5.148,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
29,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
30,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
31,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
32,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
33,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
34,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
35,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.281,0
36,5.149,4.28,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
36,5.149,4.279,0
37,5.149,4.278,0
37,5.149,4.276,0
37,5.149,4.273,0
37,5.149,4.27,0
37,5.149,4.27,0
37,5.149,4.27,0
37,5.149,4.27,0
37,5.149,4.269,0
37,5.149,4.269,0
37,5.149,4.269,0
37,5.149,4.268,0
37,5.149,4.264,0
37,5.149,4.262,0
37,5.149,4.261,0
37,5.149,4.259,0
37,5.149,4.256,0
37,5.149,4.249,0
37,5.149,4.242,0
37,5.149,4.238,0
37,5.149,4.235,0
38,5.149,4.235,0
38,5.149,4.233,0
38,5.149,4.23,0
38,5.149,4.23,0
38,5.149,4.23,0
38,5.149,4.23,0
38,5.149,4.228,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
38,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
39,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
40,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
41,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
42,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
43,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
44,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
45,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
46,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
47,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
48,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
49,5.149,4.226,0
