jstime,valence,arousal,video
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
6,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
7,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5.013,5,0
8,5.076,5,0
8,5.154,5,0
9,5.245,5,0
9,5.296,4.984,0
9,5.316,4.976,0
9,5.32,4.972,0
9,5.32,4.971,0
9,5.32,4.971,0
9,5.32,4.971,0
9,5.32,4.971,0
9,5.32,4.971,0
9,5.327,4.968,0
9,5.354,4.962,0
9,5.404,4.955,0
9,5.489,4.942,0
9,5.586,4.932,0
9,5.689,4.924,0
9,5.756,4.919,0
9,5.805,4.911,0
9,5.836,4.901,0
9,5.867,4.898,0
9,5.896,4.898,0
10,5.932,4.898,0
10,5.966,4.898,0
10,5.994,4.898,0
10,6.01,4.898,0
10,6.043,4.898,0
10,6.077,4.898,0
10,6.117,4.898,0
10,6.148,4.904,0
10,6.185,4.91,0
10,6.215,4.911,0
10,6.242,4.915,0
10,6.272,4.917,0
10,6.334,4.919,0
10,6.42,4.92,0
10,6.497,4.921,0
10,6.531,4.921,0
10,6.556,4.921,0
10,6.59,4.923,0
10,6.648,4.924,0
10,6.702,4.924,0
11,6.739,4.924,0
11,6.757,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.924,0
11,6.761,4.925,0
11,6.761,4.929,0
11,6.761,4.931,0
11,6.761,4.931,0
11,6.761,4.931,0
11,6.761,4.931,0
11,6.761,4.931,0
11,6.761,4.931,0
11,6.761,4.937,0
12,6.761,4.946,0
12,6.761,4.95,0
12,6.761,4.951,0
12,6.761,4.952,0
12,6.761,4.952,0
12,6.761,4.954,0
12,6.761,4.956,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.957,0
12,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.956,0
13,6.761,4.949,0
14,6.761,4.938,0
14,6.761,4.935,0
14,6.761,4.93,0
14,6.761,4.911,0
14,6.761,4.889,0
14,6.761,4.882,0
14,6.761,4.881,0
14,6.761,4.881,0
14,6.761,4.881,0
14,6.761,4.881,0
14,6.761,4.88,0
14,6.761,4.878,0
14,6.761,4.877,0
14,6.761,4.877,0
14,6.761,4.877,0
14,6.761,4.877,0
14,6.761,4.877,0
14,6.761,4.877,0
14,6.761,4.877,0
14,6.761,4.874,0
15,6.761,4.873,0
15,6.761,4.873,0
15,6.761,4.873,0
15,6.761,4.872,0
15,6.761,4.87,0
15,6.761,4.869,0
15,6.759,4.866,0
15,6.757,4.862,0
15,6.757,4.857,0
15,6.757,4.852,0
15,6.757,4.848,0
15,6.757,4.844,0
15,6.753,4.841,0
15,6.751,4.839,0
15,6.751,4.839,0
15,6.751,4.837,0
15,6.751,4.835,0
15,6.751,4.835,0
15,6.751,4.835,0
15,6.751,4.835,0
16,6.751,4.835,0
16,6.751,4.835,0
16,6.751,4.835,0
16,6.751,4.835,0
16,6.751,4.84,0
16,6.751,4.843,0
16,6.751,4.843,0
16,6.751,4.844,0
16,6.751,4.854,0
16,6.751,4.876,0
16,6.751,4.904,0
16,6.751,4.925,0
16,6.751,4.95,0
16,6.751,4.963,0
16,6.755,4.975,0
16,6.76,4.989,0
16,6.773,4.997,0
16,6.784,5.001,0
16,6.788,5.002,0
16,6.789,5.002,0
17,6.793,5.002,0
17,6.794,5.002,0
17,6.795,5.002,0
17,6.798,5.002,0
17,6.809,5.002,0
17,6.826,5.002,0
17,6.844,5.002,0
17,6.86,5.002,0
17,6.879,5.002,0
17,6.9,5.002,0
17,6.939,5.002,0
17,6.977,5.002,0
17,6.996,5.002,0
17,7.005,5.002,0
17,7.016,5.002,0
17,7.03,5.002,0
17,7.055,5.002,0
17,7.082,5.002,0
17,7.101,5.002,0
17,7.113,5.002,0
18,7.125,5.002,0
18,7.142,5.002,0
18,7.158,5.002,0
18,7.171,5.002,0
18,7.188,5.002,0
18,7.204,5.002,0
18,7.225,4.987,0
18,7.249,4.977,0
18,7.283,4.969,0
18,7.319,4.961,0
18,7.337,4.954,0
18,7.35,4.951,0
18,7.37,4.948,0
18,7.395,4.94,0
18,7.426,4.933,0
18,7.45,4.929,0
18,7.468,4.927,0
18,7.474,4.926,0
18,7.474,4.926,0
18,7.474,4.926,0
19,7.474,4.926,0
19,7.474,4.926,0
19,7.474,4.926,0
19,7.474,4.926,0
19,7.474,4.926,0
19,7.474,4.926,0
19,7.474,4.926,0
19,7.473,4.926,0
19,7.473,4.926,0
19,7.472,4.926,0
19,7.469,4.926,0
19,7.466,4.926,0
19,7.465,4.926,0
19,7.465,4.926,0
19,7.464,4.926,0
19,7.463,4.924,0
19,7.462,4.923,0
19,7.461,4.922,0
19,7.46,4.921,0
19,7.46,4.921,0
20,7.46,4.919,0
20,7.459,4.917,0
20,7.459,4.917,0
20,7.459,4.917,0
20,7.459,4.917,0
20,7.459,4.917,0
20,7.459,4.917,0
20,7.459,4.917,0
20,7.459,4.917,0
20,7.459,4.915,0
20,7.459,4.913,0
20,7.459,4.912,0
20,7.459,4.91,0
20,7.459,4.908,0
20,7.459,4.906,0
20,7.459,4.905,0
20,7.459,4.904,0
20,7.459,4.904,0
20,7.458,4.904,0
20,7.458,4.904,0
21,7.458,4.902,0
21,7.458,4.902,0
21,7.457,4.902,0
21,7.457,4.901,0
21,7.457,4.9,0
21,7.456,4.9,0
21,7.456,4.9,0
21,7.454,4.9,0
21,7.453,4.9,0
21,7.451,4.9,0
21,7.45,4.899,0
21,7.45,4.897,0
21,7.45,4.897,0
21,7.45,4.897,0
21,7.45,4.896,0
21,7.45,4.896,0
21,7.447,4.896,0
21,7.446,4.895,0
21,7.446,4.894,0
21,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
22,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
23,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.446,4.893,0
24,7.443,4.892,0
24,7.441,4.891,0
24,7.441,4.891,0
25,7.441,4.891,0
25,7.441,4.891,0
25,7.441,4.891,0
25,7.439,4.89,0
25,7.438,4.89,0
25,7.438,4.89,0
25,7.438,4.889,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.888,0
25,7.438,4.887,0
25,7.438,4.887,0
25,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
26,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
27,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
28,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
29,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
30,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.438,4.887,0
31,7.437,4.887,0
32,7.437,4.887,0
32,7.437,4.887,0
32,7.437,4.887,0
32,7.437,4.887,0
32,7.437,4.887,0
32,7.436,4.887,0
32,7.436,4.887,0
32,7.436,4.887,0
32,7.436,4.887,0
32,7.436,4.887,0
32,7.435,4.887,0
32,7.435,4.887,0
32,7.435,4.887,0
32,7.432,4.887,0
32,7.431,4.887,0
32,7.431,4.887,0
32,7.431,4.887,0
32,7.431,4.887,0
32,7.431,4.887,0
32,7.431,4.887,0
33,7.431,4.887,0
33,7.431,4.887,0
33,7.431,4.887,0
33,7.43,4.887,0
33,7.429,4.887,0
33,7.429,4.887,0
33,7.429,4.887,0
33,7.429,4.887,0
33,7.428,4.887,0
33,7.428,4.887,0
33,7.428,4.887,0
33,7.428,4.887,0
33,7.426,4.887,0
33,7.425,4.887,0
33,7.425,4.887,0
33,7.423,4.887,0
33,7.423,4.887,0
33,7.423,4.887,0
33,7.423,4.887,0
33,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.423,4.887,0
34,7.422,4.887,0
34,7.421,4.887,0
34,7.421,4.887,0
34,7.421,4.887,0
34,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
35,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
36,7.421,4.887,0
37,7.42,4.887,0
37,7.418,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.417,4.887,0
37,7.416,4.887,0
37,7.416,4.887,0
37,7.416,4.887,0
37,7.416,4.887,0
37,7.415,4.887,0
37,7.415,4.887,0
37,7.415,4.887,0
37,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
38,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.887,0
39,7.415,4.888,0
39,7.413,4.894,0
40,7.412,4.904,0
40,7.411,4.908,0
40,7.409,4.91,0
40,7.409,4.919,0
40,7.405,4.93,0
40,7.398,4.937,0
40,7.387,4.95,0
40,7.377,4.964,0
40,7.368,4.979,0
40,7.364,4.987,0
40,7.361,4.991,0
40,7.36,4.997,0
40,7.358,5.002,0
40,7.358,5.004,0
40,7.358,5.004,0
40,7.357,5.004,0
40,7.356,5.004,0
40,7.356,5.004,0
40,7.356,5.004,0
40,7.356,5.004,0
41,7.354,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
41,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
42,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
43,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
44,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
45,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
46,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
47,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
48,7.353,5.004,0
