jstime,valence,arousal,video
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
0,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
1,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
2,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
3,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
4,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
5,5,5,0
6,5,4.983,0
6,5,4.92,0
6,5,4.861,0
6,5.008,4.74,0
6,5.031,4.482,0
6,5.033,4.27,0
6,5.035,4.145,0
6,5.035,4.112,0
6,5.036,4.112,0
6,5.041,4.116,0
6,5.042,4.125,0
6,5.042,4.125,0
6,5.042,4.103,0
6,5.05,4.009,0
6,5.072,3.862,0
6,5.074,3.689,0
6,5.074,3.632,0
6,5.074,3.646,0
6,5.074,3.713,0
6,5.074,3.825,0
7,5.074,3.928,0
7,5.074,3.949,0
7,5.074,3.922,0
7,5.074,3.856,0
7,5.074,3.837,0
7,5.074,3.864,0
7,5.074,3.959,0
7,5.074,4.017,0
7,5.074,4.05,0
7,5.074,4.1,0
7,5.075,4.233,0
7,5.078,4.407,0
7,5.08,4.432,0
7,5.08,4.436,0
7,5.08,4.443,0
7,5.08,4.463,0
7,5.08,4.474,0
7,5.08,4.487,0
7,5.08,4.488,0
7,5.08,4.491,0
8,5.08,4.497,0
8,5.08,4.498,0
8,5.08,4.498,0
8,5.08,4.501,0
8,5.081,4.509,0
8,5.081,4.52,0
8,5.081,4.574,0
8,5.06,4.748,0
8,5,4.998,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,5,0
8,5,4.994,0
9,5,4.971,0
9,5,4.959,0
9,5,4.982,0
9,5,5,0
9,5,4.983,0
9,5,4.923,0
9,5,4.89,0
9,5,4.89,0
9,5,4.897,0
9,5,4.917,0
9,5,4.917,0
9,5,4.919,0
9,5,4.919,0
9,5,4.921,0
9,5,4.94,0
9,5,4.984,0
9,5,4.997,0
9,5,5,0
9,5,5,0
9,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
10,5,5,0
11,5,5,0
11,5,5,0
11,5,5,0
11,5,5,0
11,5,5,0
11,5,5,0
11,5,5,0
11,5,5,0
11,5,4.997,0
11,5,4.964,0
11,5,4.864,0
11,4.998,4.753,0
11,4.994,4.649,0
11,4.994,4.582,0
11,4.994,4.508,0
11,4.994,4.421,0
11,4.994,4.324,0
11,4.994,4.228,0
11,4.994,4.14,0
11,4.994,4.084,0
12,4.994,4.057,0
12,4.994,4.025,0
12,4.994,3.993,0
12,4.994,3.955,0
12,4.994,3.903,0
12,4.988,3.832,0
12,4.969,3.798,0
12,4.967,3.797,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
12,4.967,3.795,0
13,4.967,3.795,0
13,4.967,3.795,0
13,4.967,3.795,0
13,4.967,3.795,0
13,4.967,3.795,0
13,4.967,3.796,0
13,4.967,3.8,0
13,4.967,3.801,0
13,4.967,3.801,0
13,4.967,3.801,0
13,4.967,3.801,0
13,4.967,3.801,0
13,4.967,3.801,0
13,4.967,3.802,0
13,4.967,3.802,0
13,4.967,3.802,0
13,4.967,3.802,0
13,4.967,3.802,0
13,4.967,3.802,0
13,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
14,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
15,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
16,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
17,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
18,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
19,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.803,0
20,4.967,3.802,0
20,4.967,3.793,0
20,4.967,3.787,0
20,4.967,3.785,0
20,4.967,3.779,0
20,4.967,3.779,0
20,4.967,3.779,0
21,4.967,3.778,0
21,4.967,3.775,0
21,4.967,3.771,0
21,4.967,3.769,0
21,4.967,3.769,0
21,4.967,3.767,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
21,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.764,0
22,4.967,3.763,0
22,4.967,3.758,0
22,4.967,3.754,0
22,4.967,3.753,0
22,4.967,3.748,0
22,4.967,3.738,0
22,4.967,3.728,0
22,4.967,3.721,0
22,4.967,3.72,0
22,4.967,3.72,0
22,4.967,3.718,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
23,4.967,3.717,0
24,4.967,3.717,0
24,4.967,3.717,0
24,4.967,3.717,0
24,4.967,3.717,0
24,4.967,3.717,0
24,4.967,3.717,0
24,4.967,3.717,0
24,4.967,3.713,0
24,4.967,3.704,0
24,4.967,3.702,0
24,4.967,3.698,0
24,4.967,3.685,0
24,4.967,3.68,0
24,4.967,3.675,0
24,4.967,3.664,0
24,4.967,3.658,0
24,4.967,3.65,0
24,4.967,3.644,0
24,4.967,3.634,0
24,4.967,3.624,0
25,4.967,3.616,0
25,4.967,3.61,0
25,4.967,3.604,0
25,4.967,3.599,0
25,4.967,3.594,0
25,4.967,3.594,0
25,4.967,3.594,0
25,4.967,3.594,0
25,4.967,3.593,0
25,4.967,3.593,0
25,4.967,3.588,0
25,4.967,3.569,0
25,4.967,3.555,0
25,4.967,3.542,0
25,4.967,3.525,0
25,4.967,3.525,0
25,4.967,3.525,0
25,4.967,3.525,0
25,4.967,3.525,0
25,4.967,3.525,0
26,4.967,3.524,0
26,4.967,3.515,0
26,4.967,3.495,0
26,4.967,3.482,0
26,4.967,3.482,0
26,4.967,3.478,0
26,4.967,3.464,0
26,4.967,3.453,0
26,4.967,3.442,0
26,4.967,3.438,0
26,4.967,3.433,0
26,4.967,3.423,0
26,4.967,3.419,0
26,4.967,3.411,0
26,4.967,3.411,0
26,4.967,3.407,0
26,4.967,3.389,0
26,4.967,3.379,0
26,4.967,3.37,0
26,4.962,3.338,0
27,4.939,3.297,0
27,4.926,3.265,0
27,4.926,3.264,0
27,4.926,3.258,0
27,4.926,3.246,0
27,4.926,3.243,0
27,4.926,3.243,0
27,4.926,3.243,0
27,4.926,3.243,0
27,4.926,3.241,0
27,4.926,3.232,0
27,4.926,3.224,0
27,4.926,3.216,0
27,4.926,3.216,0
27,4.926,3.216,0
27,4.926,3.215,0
27,4.926,3.213,0
27,4.926,3.213,0
27,4.926,3.213,0
27,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.213,0
28,4.926,3.212,0
28,4.926,3.208,0
28,4.926,3.207,0
28,4.926,3.204,0
29,4.926,3.197,0
29,4.926,3.195,0
29,4.926,3.195,0
29,4.926,3.195,0
29,4.926,3.194,0
29,4.926,3.192,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
29,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
30,4.926,3.185,0
31,4.926,3.185,0
31,4.926,3.185,0
31,4.926,3.185,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
31,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.184,0
32,4.926,3.183,0
32,4.926,3.179,0
32,4.926,3.177,0
32,4.926,3.173,0
32,4.926,3.173,0
32,4.926,3.172,0
32,4.926,3.17,0
32,4.926,3.167,0
32,4.926,3.165,0
32,4.926,3.164,0
33,4.926,3.163,0
33,4.926,3.162,0
33,4.926,3.162,0
33,4.926,3.162,0
33,4.926,3.162,0
33,4.926,3.162,0
33,4.926,3.161,0
33,4.926,3.154,0
33,4.926,3.143,0
33,4.926,3.142,0
33,4.926,3.135,0
33,4.926,3.129,0
33,4.926,3.129,0
33,4.926,3.127,0
33,4.926,3.127,0
33,4.926,3.127,0
33,4.926,3.127,0
33,4.926,3.124,0
33,4.926,3.113,0
33,4.926,3.107,0
34,4.926,3.104,0
34,4.926,3.094,0
34,4.926,3.073,0
34,4.926,3.061,0
34,4.926,3.059,0
34,4.926,3.056,0
34,4.926,3.056,0
34,4.926,3.056,0
34,4.926,3.053,0
34,4.926,3.05,0
34,4.926,3.033,0
34,4.926,3.013,0
34,4.926,3,0
34,4.926,2.973,0
34,4.926,2.921,0
34,4.926,2.915,0
34,4.926,2.915,0
34,4.926,2.915,0
34,4.926,2.915,0
34,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
35,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
36,4.926,2.915,0
37,4.926,2.915,0
37,4.926,2.915,0
37,4.926,2.915,0
37,4.926,2.915,0
37,4.926,2.915,0
37,4.926,2.915,0
37,4.926,2.915,0
37,4.927,2.915,0
37,4.933,2.915,0
37,4.943,2.915,0
37,4.951,2.915,0
37,4.952,2.915,0
37,4.955,2.915,0
37,4.955,2.915,0
37,4.956,2.915,0
37,4.958,2.915,0
37,4.965,2.915,0
37,4.982,2.915,0
37,4.998,2.915,0
37,5.023,2.915,0
38,5.072,2.915,0
38,5.147,2.916,0
38,5.175,2.92,0
38,5.177,2.927,0
38,5.183,2.927,0
38,5.186,2.927,0
38,5.193,2.927,0
38,5.215,2.927,0
38,5.237,2.932,0
38,5.249,2.949,0
38,5.249,2.963,0
38,5.249,2.968,0
38,5.249,2.976,0
38,5.249,2.979,0
38,5.249,2.979,0
38,5.249,2.979,0
38,5.249,2.98,0
38,5.249,2.98,0
38,5.249,2.98,0
38,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
39,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
40,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
41,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
42,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
43,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
44,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
45,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
46,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.98,0
47,5.249,2.979,0
47,5.249,2.979,0
47,5.249,2.979,0
47,5.249,2.978,0
47,5.249,2.976,0
48,5.249,2.973,0
48,5.249,2.973,0
48,5.249,2.972,0
48,5.249,2.972,0
48,5.249,2.972,0
48,5.249,2.972,0
48,5.249,2.972,0
48,5.249,2.971,0
48,5.249,2.967,0
48,5.249,2.967,0
48,5.249,2.967,0
48,5.249,2.967,0
